;FECHA_CORTE;REGION;PROVINCIA;DISTRITO;UBIGEO;COD_UNIDAD_EJECUTORA;UNIDAD_EJECUTORA;AMBITO_INEI;CODIGO_IPRESS;IPRESS;VRAEM;NACIONAL_EXTRANJERO;PAIS_EXTRANJERO;DOCUMENTO_IDENTIDAD;EDAD;SEXO;REGIMEN_FINANCIAMIENTO;PLAN_DE_SEGURO;COBERTURA_FINANCIERA;TOTAL_AFILIADOS;
7435;31/08/2023;JUNÍN;TARMA;SAN PEDRO DE CAJAS;120708;827;REGION JUNIN - SALUD TARMA;URBANA;534;SAN PEDRO DE CAJAS;NO;NACIONAL;;D.N.I.;57;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;14;
7436;31/08/2023;LIMA METROPOLITANA;LIMA;LURIGANCHO;150118;1421;REGION ANCASH - RED DE SALUD PACIFICO SUR;URBANA;1741;HOSPITAL DE APOYO HUARMEY;NO;NACIONAL;;D.N.I.;26;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7437;31/08/2023;CUSCO;LA CONVENCIÓN;MARANURA;80904;1170;REGION CUSCO - SALUD LA CONVENCION CUSCO;RURAL;2461;UCHUMAYO;NO;NACIONAL;;D.N.I.;21;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;6;
7438;31/08/2023;AYACUCHO;LUCANAS;OTOCA;50613;1025;REGION AYACUCHO - SALUD SUR AYACUCHO;RURAL;3689;CENTRO DE SALUD OTOCA;NO;NACIONAL;;D.N.I.;59;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7439;31/08/2023;CAJAMARCA;CAJABAMBA;SITACOCHA;60204;785;REGION CAJAMARCA - SALUD CAJAMARCA;RURAL;4523;SANTA ROSA DE CRISNEJAS;NO;NACIONAL;;D.N.I.;59;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;4;
7440;31/08/2023;LIMA METROPOLITANA;LIMA;COMAS;150110;900;REGION PIURA - SALUD LUCIANO CASTILLO COLONNA;URBANA;2010;PUESTO DE SALUD JOSE OLAYA;NO;NACIONAL;;D.N.I.;14;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7441;31/08/2023;AREQUIPA;AREQUIPA;JOSÉ LUIS BUSTAMANTE Y RIVERO;40129;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1263;PUESTO DE SALUD 13 DE ENERO;NO;NACIONAL;;D.N.I.;74;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;4;
7442;31/08/2023;CAJAMARCA;CUTERVO;SANTA CRUZ;60611;787;REGION CAJAMARCA - SALUD CUTERVO;RURAL;11261;GRAMALOTILLO;NO;NACIONAL;;D.N.I.;50;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
7443;31/08/2023;PASCO;OXAPAMPA;PALCAZU;190304;891;REGION PASCO - SALUD UTES OXAPAMPA;RURAL;1144;SHIRINGAMAZU ALTO;NO;NACIONAL;;D.N.I.;1;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
7444;31/08/2023;AREQUIPA;AREQUIPA;LA JOYA;40108;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;RURAL;1331;PUESTO DE SALUD LA CANO;NO;NACIONAL;;D.N.I.;24;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;5;
7445;31/08/2023;ÁNCASH;YUNGAY;YUNGAY;22001;744;REGION ANCASH - SALUD CARAZ;RURAL;1645;CENTRO DE SALUD TUMPA;NO;NACIONAL;;D.N.I.;9;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
7446;31/08/2023;MADRE DE DIOS;TAMBOPATA;LABERINTO;170104;879;REGION MADRE DE DIOS - SALUD ;RURAL;7704;NUEVO MILENIO;NO;NACIONAL;;D.N.I.;28;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
7447;31/08/2023;JUNÍN;JAUJA;PARCO;120425;826;REGION JUNIN - SALUD JAUJA;URBANA;375;ULLUSCA;NO;NACIONAL;;D.N.I.;67;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
7448;31/08/2023;SAN MARTÍN;SAN MARTÍN;SAN ANTONIO;220912;930;REGION SAN MARTIN - SALUD ;URBANA;6370;PUNTA DEL ESTE;NO;NACIONAL;;D.N.I.;5;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7449;31/08/2023;ÁNCASH;CARLOS FERMÍN FITZCARRALD;SAN LUIS;20701;746;REGION ANCASH - SALUD HUARI;RURAL;1856;CENTRO DE SALUD SAN LUIS;NO;NACIONAL;;D.N.I.;87;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
7450;31/08/2023;AYACUCHO;LA MAR;ANCO;50502;1489;GOB. REG. DE AYACUCHO - RED DE SALUD SAN MIGUEL;RURAL;3790;CENTRO DE SALUD SACHARACCAY;SI;NACIONAL;;D.N.I.;52;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
7451;31/08/2023;CAJAMARCA;JAÉN;BELLAVISTA;60802;788;REGION CAJAMARCA - SALUD JAEN;RURAL;24692;GRAMALOTAL DE CHINGAMA;NO;NACIONAL;;D.N.I.;79;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
7452;31/08/2023;HUÁNUCO;HUÁNUCO;PILLCO MARCA;100111;889;REGION PASCO - SALUD ;RURAL;982;RANCAS;NO;NACIONAL;;D.N.I.;44;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7453;31/08/2023;AMAZONAS;LUYA;CONILA;10505;725;REGION AMAZONAS - SALUD;URBANA;4863;CONILA COHECHAN;NO;NACIONAL;;D.N.I.;44;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;3;
7454;31/08/2023;CAJAMARCA;CAJAMARCA;ENCAÑADA;60105;1712;GOB. REG. CAJAMARCA - SALUD CAJAMARCA - CAJAMARCA;RURAL;4597;MICUYPAMPA;NO;NACIONAL;;D.N.I.;61;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
7455;31/08/2023;LIMA METROPOLITANA;LIMA;INDEPENDENCIA;150112;1684;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE;URBANA;5796;PUESTO DE SALUD JOSE OLAYA;NO;NACIONAL;;D.N.I.;70;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;4;
7456;31/08/2023;AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA;50304;1045;REGION AYACUCHO - SALUD CENTRO AYACUCHO;RURAL;3646;PUESTO DE SALUD SAN JOSE DE HUARCAYA;NO;NACIONAL;;D.N.I.;66;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
7457;31/08/2023;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;61101;785;REGION CAJAMARCA - SALUD CAJAMARCA;RURAL;4571;NITISUYO ALTO;NO;NACIONAL;;D.N.I.;50;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;6;
7458;31/08/2023;LORETO;REQUENA;REQUENA;160501;870;REGION LORETO - SALUD LORETO ;URBANA;6693;MODELO;NO;NACIONAL;;D.N.I.;27;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7459;31/08/2023;ÁNCASH;HUARAZ;INDEPENDENCIA;20105;740;REGION ANCASH - SALUD RECUAY CARHUAZ;URBANA;1574;CENTRO DE SALUD MONTERREY;NO;NACIONAL;;D.N.I.;62;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;3;
7460;31/08/2023;CAJAMARCA;SAN PABLO;SAN PABLO;61201;785;REGION CAJAMARCA - SALUD CAJAMARCA;RURAL;4578;CALLANCAS;NO;NACIONAL;;D.N.I.;30;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
7461;31/08/2023;PUNO;CARABAYA;ITUATA;210307;1006;REGION PUNO - SALUD MACUSANI;RURAL;2973;UPINA;NO;NACIONAL;;D.N.I.;65;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7462;31/08/2023;CAJAMARCA;CUTERVO;CALLAYUC;60602;787;REGION CAJAMARCA - SALUD CUTERVO;RURAL;6829;PUQUIO DE CALLAYUC;NO;NACIONAL;;D.N.I.;21;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
7463;31/08/2023;HUANCAVELICA;CHURCAMPA;LA MERCED;90505;1300;REGION HUANCAVELICA - GERENCIA SUB REGIONAL CHURCAMPA;RURAL;3983;LA MERCED;NO;NACIONAL;;D.N.I.;54;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7464;31/08/2023;PIURA;AYABACA;AYABACA;200201;900;REGION PIURA - SALUD LUCIANO CASTILLO COLONNA;RURAL;1911;CENTRO DE SALUD AYABACA;NO;NACIONAL;;D.N.I.;61;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;23;
7465;31/08/2023;LIMA METROPOLITANA;LIMA;VILLA EL SALVADOR;150142;1685;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR;URBANA;6136;PUESTO DE SALUD FERNANDO LUYO SIERRA;NO;NACIONAL;;D.N.I.;41;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;4;
7466;31/08/2023;ÁNCASH;SANTA;MACATE;21804;1537;GOB. REG. DE ANCASH - RED DE SALUD PACIFICO NORTE;RURAL;1676;CENTRO DE SALUD SANTA;NO;NACIONAL;;D.N.I.;53;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7467;31/08/2023;JUNÍN;SATIPO;PANGOA;120606;1613;GOB. REG. DE JUNIN - RED DE SALUD SAN MARTIN DE PANGOA;RURAL;6880;CIUDAD DE DIOS;SI;NACIONAL;;D.N.I.;27;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;5;
7468;31/08/2023;HUÁNUCO;LAURICOCHA;JIVIA;101003;1455;GOB. REG. HUANUCO - SALUD DOS DE MAYO;RURAL;804;JIVIA;NO;NACIONAL;;D.N.I.;61;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
7469;31/08/2023;LORETO;ALTO AMAZONAS;YURIMAGUAS;160201;871;REGION LORETO - SALUD YURIMAGUAS;URBANA;7131;P.S. I-1 DOS DE MAYO DE YURIMAGUAS;NO;NACIONAL;;D.N.I.;73;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
7470;31/08/2023;AYACUCHO;CANGALLO;LOS MOROCHUCOS;50203;1045;REGION AYACUCHO - SALUD CENTRO AYACUCHO;RURAL;3508;PUESTO DE SALUD CHANQUIL;NO;NACIONAL;;D.N.I.;24;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;9;
7471;31/08/2023;LIMA METROPOLITANA;LIMA;SANTIAGO DE SURCO;150140;1684;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE;URBANA;5823;CENTRO DE SALUD VILLA ESTELA;NO;NACIONAL;;D.N.I.;48;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
7472;31/08/2023;CUSCO;ESPINAR;ESPINAR;80801;1547;GOB. REG. CUSCO - HOSPITAL DE ESPINAR;URBANA;7135;ESPINAR;NO;NACIONAL;;D.N.I.;51;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;3;
7473;31/08/2023;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;150132;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;5839;15 DE ENERO;NO;NACIONAL;;D.N.I.;76;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
7474;31/08/2023;LIMA METROPOLITANA;LIMA;ATE;150103;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;6198;CENTRO DE SALUD SAN MIGUEL;NO;NACIONAL;;D.N.I.;25;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7475;31/08/2023;CUSCO;CUSCO;SAN SEBASTIAN;80105;1322;REG. CUSCO - RED DE SERVICIOS DE SALUD CUSCO SUR;URBANA;25210;TUPAC AMARU;NO;NACIONAL;;D.N.I.;31;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;15;
7476;31/08/2023;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;61110;1685;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA SUR;RURAL;6140;CENTRO DE SALUD NUEVA ESPERANZA;NO;NACIONAL;;D.N.I.;5;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7477;31/08/2023;LORETO;ALTO AMAZONAS;YURIMAGUAS;160201;871;REGION LORETO - SALUD YURIMAGUAS;URBANA;212;C.S. I-4 PAMPA HERMOZA DE YURIMAGUAS;NO;NACIONAL;;D.N.I.;64;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
7478;31/08/2023;LORETO;ALTO AMAZONAS;YURIMAGUAS;160201;871;REGION LORETO - SALUD YURIMAGUAS;URBANA;227;P.S. I-1 COTOYACU;NO;NACIONAL;;D.N.I.;55;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7479;31/08/2023;UCAYALI;CORONEL PORTILLO;MANANTAY;250107;1660;GOB. REG. DE UCAYALI - RED DE SALUD N° 01 CORONEL PORTILLO;URBANA;5451;NUEVO SAN JUAN;NO;NACIONAL;;D.N.I.;63;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7480;31/08/2023;CAJAMARCA;CHOTA;COCHABAMBA;60407;786;REGION CAJAMARCA - SALUD CHOTA;RURAL;7088;PALO SOLO;NO;NACIONAL;;D.N.I.;33;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
7481;31/08/2023;CALLAO;PROV. CONST. DEL CALLAO;VENTANILLA;70106;1316;REGION CALLAO - DIRECCION DE SALUD I CALLAO;URBANA;6257;PUESTO DE SALUD ANGAMOS;NO;NACIONAL;;D.N.I.;9;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;13;
7482;31/08/2023;JUNÍN;JAUJA;LLOCLLAPAMPA;120414;826;REGION JUNIN - SALUD JAUJA;URBANA;427;LLOCLLAPAMPA;NO;NACIONAL;;D.N.I.;19;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;6;
7483;31/08/2023;TACNA;TACNA;LA YARADA LOS PALOS;230111;919;REGION PUNO - SALUD PUNO;URBANA;3200;JAYU JAYU;NO;NACIONAL;;D.N.I.;5;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7484;31/08/2023;ÁNCASH;POMABAMBA;POMABAMBA;21601;745;REGION ANCASH - SALUD POMABAMBA;RURAL;1768;PUESTO DE SALUD VILCABAMBA;NO;NACIONAL;;D.N.I.;44;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;5;
7485;31/08/2023;SAN MARTÍN;LAMAS;ALONSO DE ALVARADO;220502;1058;REGION SAN MARTIN - SALUD ALTO MAYO;RURAL;7297;ALAN GARCIA;NO;NACIONAL;;D.N.I.;57;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
7486;31/08/2023;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;60901;1654;GOB. REG. CAJAMARCA - SALUD SAN IGNACIO;RURAL;6871;CHINCHIQUILLA;NO;NACIONAL;;D.N.I.;61;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
7487;31/08/2023;AREQUIPA;AREQUIPA;JACOBO HUNTER;40107;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1274;PUESTO DE SALUD AMPLIACION PAMPAS DEL CUZCO;NO;NACIONAL;;D.N.I.;15;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;3;
7488;31/08/2023;SAN MARTÍN;MARISCAL CÁCERES;PAJARILLO;220605;1059;REGION SAN MARTIN - SALUD HUALLAGA CENTRAL;RURAL;6564;DOS UNIDOS;NO;NACIONAL;;D.N.I.;29;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7489;31/08/2023;PUNO;HUANCANÉ;VILQUE CHICO;210608;918;REGION PUNO - SALUD HUANCANE;RURAL;3091;SISINAHUYO;NO;NACIONAL;;D.N.I.;68;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7490;31/08/2023;LIMA METROPOLITANA;LIMA;EL AGUSTINO;150111;1684;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE;URBANA;5823;CENTRO DE SALUD VILLA ESTELA;NO;NACIONAL;;D.N.I.;46;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
7491;31/08/2023;AYACUCHO;HUANTA;HUANTA;50401;1321;REG. AYACUCHO - RED DE SALUD AYACUCHO NORTE;URBANA;3660;PUESTO DE SALUD QUINRAPA;SI;NACIONAL;;D.N.I.;36;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7492;31/08/2023;LIMA METROPOLITANA;LIMA;PACHACAMAC;150123;768;REGION AREQUIPA - SALUD CAMANA;URBANA;1344;HOSPITAL DE CAMANA;NO;NACIONAL;;D.N.I.;31;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7493;31/08/2023;ÁNCASH;PALLASCA;LACABAMBA;21506;1537;GOB. REG. DE ANCASH - RED DE SALUD PACIFICO NORTE;RURAL;1692;PUESTO DE SALUD LACABAMBA;NO;NACIONAL;;D.N.I.;102;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7494;31/08/2023;LORETO;PUTUMAYO;PUTUMAYO;160801;870;REGION LORETO - SALUD LORETO ;RURAL;84;PUESTO DE SALUD I-1 FLOR DE AGOSTO;NO;NACIONAL;;D.N.I.;54;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7495;31/08/2023;TACNA;TACNA;LA YARADA LOS PALOS;230111;1622;GOB. REG. DE TACNA - RED DE SALUD TACNA;URBANA;2908;PUESTO DE SALUD LOS PALOS;NO;NACIONAL;;D.N.I.;17;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
7496;31/08/2023;LIMA METROPOLITANA;LIMA;SAN MARTÍN DE PORRES;150135;900;REGION PIURA - SALUD LUCIANO CASTILLO COLONNA;URBANA;1951;PUESTO DE SALUD SARAYUYO;NO;NACIONAL;;D.N.I.;25;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7497;31/08/2023;JUNÍN;HUANCAYO;PILCOMAYO;120125;1224;REGION JUNIN - RED DE SALUD DEL VALLE DEL MANTARO;URBANA;705;JUSTICIA PAZ Y VIDA;NO;NACIONAL;;D.N.I.;16;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
7498;31/08/2023;LA LIBERTAD;SÁNCHEZ CARRIÓN;SARIN;130907;851;REGION LA LIBERTAD - SALUD SANCHEZ CARRION;RURAL;5352;CHUGAY;NO;NACIONAL;;D.N.I.;7;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7499;31/08/2023;ÁNCASH;HUARI;HUACCHIS;21006;746;REGION ANCASH - SALUD HUARI;URBANA;1841;PUESTO DE SALUD HUACCHIS;NO;NACIONAL;;D.N.I.;72;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
7500;31/08/2023;AYACUCHO;LUCANAS;CARMEN SALCEDO;50604;1025;REGION AYACUCHO - SALUD SUR AYACUCHO;URBANA;3710;CENTRO DE SALUD ANDAMARCA;NO;NACIONAL;;D.N.I.;52;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7501;31/08/2023;APURÍMAC;CHINCHEROS;ANCO_HUALLO;30602;1362;GOB. REG. DE AYACUCHO - RED DE SALUD HUAMANGA;RURAL;3576;CENTRO DE SALUD LOS LICENCIADOS;NO;NACIONAL;;D.N.I.;34;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
7502;31/08/2023;UCAYALI;CORONEL PORTILLO;MANANTAY;250107;1660;GOB. REG. DE UCAYALI - RED DE SALUD N° 01 CORONEL PORTILLO;URBANA;5561;LA FLORIDA;NO;NACIONAL;;D.N.I.;31;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7503;31/08/2023;HUÁNUCO;DOS DE MAYO;PACHAS;100313;1686;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE;RURAL;5852;COOPERATIVA UNIVERSAL;NO;NACIONAL;;D.N.I.;44;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7504;31/08/2023;LORETO;REQUENA;CAPELO;160503;870;REGION LORETO - SALUD LORETO ;URBANA;133;PUESTO DE SALUD I-1 HUATAPI;NO;NACIONAL;;D.N.I.;76;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7505;31/08/2023;LIMA METROPOLITANA;LIMA;SAN JUAN DE LURIGANCHO;150132;1683;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA CENTRO;URBANA;5844;AZCARRUNZ ALTO;NO;NACIONAL;;D.N.I.;68;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7506;31/08/2023;JUNÍN;TARMA;PALCA;120706;827;REGION JUNIN - SALUD TARMA;RURAL;574;YAROCA;NO;NACIONAL;;D.N.I.;32;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
7507;31/08/2023;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;70101;1316;REGION CALLAO - DIRECCION DE SALUD I CALLAO;URBANA;6226;P. S. PUERTO NUEVO;NO;NACIONAL;;D.N.I.;25;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;2;
7508;31/08/2023;ICA;ICA;ICA;110101;1223;REGION ICA - RED DE SALUD ICA;URBANA;3366;LA TINGUIÑA;NO;NACIONAL;;D.N.I.;21;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7509;31/08/2023;TUMBES;TUMBES;SAN JACINTO;240105;940;REGION TUMBES - SALUD ;URBANA;1874;OIDOR.;NO;NACIONAL;;D.N.I.;3;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7510;31/08/2023;AYACUCHO;HUANTA;CANAYRE;50409;1490;GOB. REG. DE AYACUCHO - RED DE SALUD SAN FRANCISCO;RURAL;6752;PUESTO DE SALUD GLORIA SOL NACIENTE;SI;NACIONAL;;D.N.I.;5;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7511;31/08/2023;LORETO;UCAYALI;SARAYACU;160605;1672;SALUD UCAYALI - CONTAMANA;RURAL;180;NUEVO DOS DE MAYO;NO;NACIONAL;;D.N.I.;52;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7512;31/08/2023;HUÁNUCO;PUERTO INCA;CODO DEL POZUZO;100902;1675;GOB. REG. HUANUCO - RED DE SALUD PUERTO INCA;RURAL;27841;PUESTO DE SALUD LOS ANGELES;NO;NACIONAL;;D.N.I.;58;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
7513;31/08/2023;HUÁNUCO;HUÁNUCO;SANTA MARÍA DEL VALLE;100109;1247;REGION HUANUCO - RED DE SALUD HUANUCO;RURAL;768;TAMBO DE SAN JOSE;NO;NACIONAL;;D.N.I.;57;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
7514;31/08/2023;HUÁNUCO;PUERTO INCA;HONORIA;100903;1675;GOB. REG. HUANUCO - RED DE SALUD PUERTO INCA;RURAL;913;NUEVA HONORIA;NO;NACIONAL;;D.N.I.;79;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;1;
7515;31/08/2023;JUNÍN;CHANCHAMAYO;PERENE;120302;828;REGION JUNIN - SALUD CHANCHAMAYO;RURAL;321;ALTO YURINAKI;NO;NACIONAL;;D.N.I.;66;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7516;31/08/2023;HUANCAVELICA;HUANCAVELICA;IZCUCHACA;90108;1648;GOB. REG. HUANCAVELICA - RED DE SALUD HUANCAVELICA;URBANA;3889;IZCUCHACA;NO;NACIONAL;;D.N.I.;34;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
7517;31/08/2023;AREQUIPA;AREQUIPA;SACHACA;40117;1222;REGION AREQUIPA - SALUD RED PERIFERICA AREQUIPA;URBANA;1233;CENTRO DE SALUD YANAHUARA;NO;NACIONAL;;D.N.I.;51;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7518;31/08/2023;AMAZONAS;UTCUBAMBA;CAJARURO;10702;1350;GOB. REG. AMAZONAS - SALUD UTCUBAMBA;RURAL;5109;LOS PATOS;NO;NACIONAL;;D.N.I.;73;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;3;
7519;31/08/2023;LA LIBERTAD;CHEPÉN;CHEPEN;130401;849;REGION LA LIBERTAD - SALUD CHEPEN;URBANA;5304;SAN IDELFONSO;NO;NACIONAL;;D.N.I.;17;FEMENINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7520;31/08/2023;UCAYALI;CORONEL PORTILLO;YARINACOCHA;250105;950;REGION UCAYALI - SALUD ;URBANA;5538;SAN FRANCISCO DE YARINACOCHA;NO;NACIONAL;;D.N.I.;13;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7521;31/08/2023;JUNÍN;HUANCAYO;EL TAMBO;120114;1224;REGION JUNIN - RED DE SALUD DEL VALLE DEL MANTARO;URBANA;714;JUAN PARRA DEL RIEGO;NO;NACIONAL;;D.N.I.;69;FEMENINO;SEMICONTRIBUTIVO;SIS EMPRENDEDOR;PEAS + PC;1;
7522;31/08/2023;AMAZONAS;BONGARÁ;YAMBRASBAMBA;10312;725;REGION AMAZONAS - SALUD;RURAL;7056;PERLA DE IMAZA;NO;NACIONAL;;D.N.I.;55;MASCULINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
7523;31/08/2023;PUNO;SAN ROMÁN;JULIACA;211101;1684;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE;URBANA;5752;CAQUETA;NO;NACIONAL;;D.N.I.;24;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7524;31/08/2023;LIMA METROPOLITANA;LIMA;LURIGANCHO;150118;1686;DIRECCION DE REDES INTEGRADAS DE SALUD LIMA ESTE;URBANA;5936;MORON;NO;NACIONAL;;D.N.I.;22;MASCULINO;SUBSIDIADO;SIS PARA TODOS;PEAS + PC;1;
7525;31/08/2023;LIMA PROVINCIAS;HUAURA;VEGUETA;150812;1286;REGION LIMA - HOSP. HUACHO-HUAURA- OYON Y SERV. BASICOS DE SALUD;RURAL;5677;MEDIO MUNDO;NO;NACIONAL;;D.N.I.;76;FEMENINO;SUBSIDIADO;SIS GRATUITO;PEAS + PC;2;
